id_leitura;data_leitura;id_sensor;tipo_equipamento;temp_ambiente;temp_processo;rotacao_rpm;pressao_hidraulica_bar;vibracao_acumulada;status_falha;alerta_fadiga_material;alerta_sobreaquecimento;alerta_pressao_critica;alerta_sobrecarga_eixo;alerta_falha_eletronica;observacoes_operador
3153;11/05/2024 07:59;M18012;M;3005;3098;14730;423;121;0;0;0;0;0;0;
3154;11/05/2024 08:59;M18013;M;3005;3099;14830;493;124;0;0;0;0;0;0;
3155;11/05/2024 09:59;L50334;L;3004;3097;15340;425;127;0;0;0;0;0;0;
3156;11/05/2024 10:59;L50335;L;3005;3098;13670;540;129;0;0;0;0;0;0;
3157;11/05/2024 11:59;L50336;L;3004;3097;14670;369;131;0;0;0;0;0;0;
3158;11/05/2024 12:59;M18017;M;3004;3097;14880;422;133;0;0;0;0;0;0;
3159;11/05/2024 13:59;L50338;L;3004;3097;16790;301;136;0;0;0;0;0;0;
3160;11/05/2024 14:59;H32573;H;3004;3098;14090;475;138;0;0;0;0;0;0;
3161;11/05/2024 15:59;M18020;M;3004;3097;13670;512;143;0;0;0;0;0;0;
3162;11/05/2024 16:59;L50341;L;3004;3098;13140;;146;0;0;0;0;0;0;
3163;11/05/2024 17:59;L50342;L;3005;3099;14800;400;148;0;0;0;0;0;0;
3164;11/05/2024 18:59;L50343;L;3004;3098;15490;389;150;0;0;0;0;0;0;
3165;11/05/2024 19:59;L50344;L;3004;3097;16850;313;152;0;0;0;0;0;0;
3166;11/05/2024 20:59;L50345;L;3004;3096;15360;345;154;0;0;0;0;0;0;
3167;11/05/2024 21:59;M18026;M;3004;3097;15390;377;156;0;0;0;0;0;0;
3168;11/05/2024 22:59;L50347;L;3004;3097;13840;451;159;0;0;0;0;0;0;
3169;11/05/2024 23:59;M18028;M;3004;3096;16140;303;161;0;0;0;0;0;0;
3170;12/05/2024 00:59;M18029;M;3004;3096;16750;355;164;0;0;0;0;0;0;
3171;12/05/2024 01:59;M18030;M;3004;3097;16850;323;167;0;0;0;0;0;0;
3172;12/05/2024 02:59;L50351;L;3004;3096;13860;569;170;0;0;0;0;0;0;
3173;12/05/2024 03:59;M18032;M;3003;3096;14880;413;172;0;0;0;0;0;0;
3174;12/05/2024 04:59;L50353;L;3003;3096;16240;326;175;0;0;0;0;0;0;
3175;12/05/2024 05:59;L50354;L;3003;3096;16000;346;177;0;0;0;0;0;0;
3176;12/05/2024 06:59;L50355;L;3003;3096;14680;447;179;0;0;0;0;0;0;
3177;12/05/2024 07:59;L50356;L;3003;3096;14350;454;181;0;0;0;0;0;0;
3178;12/05/2024 08:59;M18037;M;3002;3095;15640;334;183;0;0;0;0;0;0;
3179;12/05/2024 09:59;M18038;M;3002;3094;13290;536;186;0;0;0;0;0;0;
3180;12/05/2024 10:59;L50359;L;3001;3093;15700;368;189;0;;0;0;0;0;
3181;12/05/2024 11:59;M18040;M;3002;3094;14330;488;191;0;0;0;0;0;0;
3182;12/05/2024 12:59;L50361;L;3002;3094;15270;370;194;0;0;0;0;0;0;
3183;12/05/2024 13:59;M18042;M;3001;3093;14430;503;196;0;0;0;0;0;0;
3184;12/05/2024 14:59;L50363;L;3001;3093;16160;320;199;0;0;0;0;0;0;
3185;12/05/2024 15:59;L50364;L;3001;3093;16540;310;201;0;0;0;0;0;0;
3186;12/05/2024 16:59;L50365;L;3001;3093;16850;271;203;0;0;0;0;0;0;
3187;12/05/2024 17:59;M18046;M;3002;3094;14560;488;205;0;0;0;;0;0;
3188;12/05/2024 18:59;M18047;M;3002;3094;17520;278;208;0;0;0;0;0;0;Verificar vibração
3189;12/05/2024 19:59;M18048;M;3001;3092;14380;510;211;0;0;0;0;0;0;
3190;12/05/2024 20:59;L50369;L;3001;3091;15510;337;214;0;0;0;0;0;0;
3191;12/05/2024 21:59;L50370;L;3001;3092;15990;301;216;0;0;0;0;0;0;
3192;12/05/2024 22:59;M18051;M;3001;3092;17320;337;218;0;0;0;0;0;0;
3193;12/05/2024 23:59;M18052;M;3001;3092;14180;398;221;0;0;0;0;0;0;
3194;13/05/2024 00:59;L50373;L;3000;3091;14010;445;0;0;0;0;0;0;0;
3195;13/05/2024 01:59;L50374;L;3000;3090;14540;517;2;0;0;0;0;0;0;
3196;13/05/2024 02:59;M18055;M;3000;3092;16350;324;4;0;0;0;0;0;0;
3197;13/05/2024 03:59;L50376;L;3000;3091;14890;403;7;0;0;0;0;0;0;
3198;13/05/2024 04:59;L50377;L;3000;3091;14650;406;9;0;0;0;0;0;0;
3199;13/05/2024 05:59;M18058;M;3000;3091;14630;457;11;0;0;0;0;0;0;
3200;13/05/2024 06:59;H32613;H;3001;3091;15600;354;14;0;0;0;0;0;0;
3201;13/05/2024 07:59;M18060;M;3001;3092;14540;444;19;0;0;0;0;0;0;
3202;13/05/2024 08:59;L50381;L;3002;3091;14790;470;22;0;0;0;0;0;0;
3203;13/05/2024 09:59;L50382;L;3002;3092;14300;434;24;0;0;0;0;0;0;
3204;13/05/2024 10:59;M18063;M;3001;3091;15330;380;26;0;0;0;0;0;0;
3205;13/05/2024 11:59;L50384;L;3001;3090;14040;548;29;0;0;;0;0;0;
3206;13/05/2024 12:59;M18065;M;3001;3089;15480;384;31;0;0;0;0;0;0;
3207;13/05/2024 13:59;M18066;M;3001;3090;16120;330;34;0;0;0;0;0;0;
3208;13/05/2024 14:59;M18067;M;3002;3090;16420;312;37;0;0;0;0;0;0;
3209;13/05/2024 15:59;M18068;M;3002;3091;14060;422;40;0;0;0;0;0;0;
3210;13/05/2024 16:59;L50389;L;3003;3092;15870;314;43;0;0;0;0;0;0;
3211;13/05/2024 17:59;M18070;M;3003;3092;13640;476;45;0;0;0;0;0;0;
3212;13/05/2024 18:59;L50391;L;3003;3092;14620;514;48;0;0;0;0;0;0;
3213;13/05/2024 19:59;L50392;L;3003;3092;16490;324;50;0;0;0;0;0;0;
3214;13/05/2024 20:59;L50393;L;3004;3092;17520;290;52;0;0;0;0;0;0;
3215;13/05/2024 21:59;H32628;H;3004;3093;13960;512;54;0;0;0;0;0;0;
3216;13/05/2024 22:59;M18075;M;3005;3094;21790;163;59;0;0;0;0;0;0;
3217;13/05/2024 23:59;L50396;L;3005;3095;16530;276;62;0;0;0;0;0;0;
3218;14/05/2024 00:59;L50397;L;3006;3095;20250;;64;0;0;0;0;0;0;
3219;14/05/2024 01:59;L50398;L;3006;3096;14260;536;66;0;0;0;0;0;0;Verificar vibração
3220;14/05/2024 02:59;M18079;M;3006;3096;15030;384;68;0;0;0;0;0;0;
3221;14/05/2024 03:59;M18080;M;3007;3096;15250;365;71;0;0;0;0;0;0;
3222;14/05/2024 04:59;L50401;L;3006;3096;14230;491;74;0;0;0;0;0;0;
3223;14/05/2024 05:59;M18082;M;3007;3097;14350;447;76;0;0;0;0;0;0;
3224;14/05/2024 06:59;H32637;H;3006;3095;14950;;79;0;0;0;0;0;0;
3225;14/05/2024 07:59;M18084;M;3006;3095;15570;338;84;0;0;0;0;0;0;
3226;14/05/2024 08:59;L50405;L;3006;3094;14740;407;87;0;0;0;0;0;0;
3227;14/05/2024 09:59;L50406;L;3005;3093;14650;460;89;0;0;0;0;0;0;
3228;14/05/2024 10:59;M18087;M;3005;3093;15890;349;91;0;0;0;0;0;0;Verificar vibração
3229;14/05/2024 11:59;L50408;L;3005;3093;14750;468;94;0;0;0;0;0;0;
3230;14/05/2024 12:59;L50409;L;3006;3094;14420;432;96;0;0;0;0;0;0;
3231;14/05/2024 13:59;L50410;L;3006;3094;15560;360;98;0;0;0;0;0;0;
3232;14/05/2024 14:59;L50411;L;3007;3093;14250;453;100;0;0;0;0;0;0;
3233;14/05/2024 15:59;L50412;L;3007;3093;15800;383;102;0;0;0;0;0;0;
3234;14/05/2024 16:59;H32647;H;3008;3094;14740;407;104;0;0;0;0;0;0;
3235;14/05/2024 17:59;L50414;L;3008;3094;14890;384;109;0;0;0;0;0;0;
3236;14/05/2024 18:59;L50415;L;3008;3094;19460;205;111;0;0;0;0;0;0;
3237;14/05/2024 19:59;M18096;M;3008;3094;13420;624;113;1;0;10;0;0;0;
3238;14/05/2024 20:59;M18097;M;3009;3095;17580;268;116;0;0;0;0;0;0;
3239;14/05/2024 21:59;M18098;M;3009;3094;17240;256;119;0;0;0;0;0;0;
3240;14/05/2024 22:59;L50419;L;3010;3095;14300;485;122;0;0;0;0;0;0;
3241;14/05/2024 23:59;L50420;L;3009;3095;16120;352;124;0;0;0;0;0;0;
3242;15/05/2024 00:59;H32655;H;3009;3095;14690;434;126;0;0;0;0;0;0;
3243;15/05/2024 01:59;L50422;L;3009;3096;13840;424;131;0;0;0;;0;0;
3244;15/05/2024 02:59;L50423;L;3010;3096;17240;281;133;0;0;0;0;0;0;
3245;15/05/2024 03:59;M18104;M;3010;3096;13970;480;135;0;0;0;0;0;0;
3246;15/05/2024 04:59;M18105;M;3010;3096;15880;327;138;0;0;0;0;0;0;
3247;15/05/2024 05:59;L50426;L;3010;3097;14680;420;141;0;0;0;0;0;0;
3248;15/05/2024 06:59;M18107;M;3010;3098;15940;311;143;0;0;0;0;0;0;
3249;15/05/2024 07:59;M18108;M;3010;3097;15110;393;146;0;0;0;0;0;0;
3250;15/05/2024 08:59;L50429;L;3011;3098;14930;389;149;0;0;0;0;0;0;
3251;15/05/2024 09:59;H32664;H;3012;3098;17090;270;151;0;0;0;0;0;0;
3252;15/05/2024 10:59;L50431;L;3011;3096;15010;361;156;0;0;0;0;0;0;
3253;15/05/2024 11:59;L50432;L;3011;356155;16680;308;158;0;0;0;0;0;0;
3254;15/05/2024 12:59;L50433;L;3011;3096;15020;489;160;0;0;0;0;0;0;
3255;15/05/2024 13:59;M18114;M;3010;3097;12880;584;162;0;0;0;0;0;0;
3256;15/05/2024 14:59;L50435;L;3010;3097;14910;429;165;0;0;0;0;0;0;
3257;15/05/2024 15:59;L50436;L;3011;3098;15190;396;167;0;0;0;0;0;0;
3258;15/05/2024 16:59;L50437;L;3012;3099;19840;197;169;0;0;0;0;0;0;Verificar vibração
3259;15/05/2024 17:59;L50438;L;3012;3099;16430;329;171;0;0;0;0;0;0;
3260;15/05/2024 18:59;M18119;M;3012;3100;16250;316;173;0;0;0;0;0;0;
3261;15/05/2024 19:59;M18120;M;3013;3100;20680;178;176;0;0;0;0;0;0;
3262;15/05/2024 20:59;H32675;H;3013;3101;14690;397;179;0;0;0;0;0;0;
3263;15/05/2024 21:59;L50442;L;3013;3101;15580;363;184;0;0;0;0;0;0;
3264;15/05/2024 22:59;L50443;L;3013;3100;13440;;186;0;0;0;0;0;0;
3265;15/05/2024 23:59;H32678;H;3013;3101;14550;441;188;0;0;0;0;0;0;
3266;16/05/2024 00:59;L50445;L;301,3;356615;13550;536;193;0;0;0;0;0;0;
3267;16/05/2024 01:59;L50446;L;3013;3101;12690;568;195;1;0;0;0;1;0;
3268;16/05/2024 02:59;L50447;L;3013;3100;15500;415;197;0;0;0;0;0;0;
3269;16/05/2024 03:59;M18128;M;3013;3101;15250;378;199;0;0;0;0;0;0;
3270;16/05/2024 04:59;M18129;M;3013;3100;16960;324;202;0;0;0;0;0;0;
3271;16/05/2024 05:59;L50450;L;3014;3101;19370;218;205;0;0;0;0;0;0;
3272;16/05/2024 06:59;M18131;M;3014;3100;16890;;207;0;0;0;0;0;0;
3273;16/05/2024 07:59;M18132;M;3013;3100;15930;308;210;0;0;0;0;0;0;
3274;16/05/2024 08:59;M18133;M;3013;3099;15650;360;213;0;0;0;0;0;0;
3275;16/05/2024 09:59;L50454;L;3013;3100;16650;314;0;0;0;0;0;0;0;
3276;16/05/2024 10:59;H32689;H;3013;3100;15320;363;2;0;0;0;0;0;0;
3277;16/05/2024 11:59;L50456;L;3013;3100;14380;409;7;0;0;0;0;0;0;
3278;16/05/2024 12:59;L50457;L;3013;3101;15310;416;9;0;0;0;0;0;0;
3279;16/05/2024 13:59;L50458;L;3013;3100;15060;408;11;0;0;0;0;0;0;
3280;16/05/2024 14:59;L50459;low;3012;3099;13820;524;13;0;0;0;0;0;0;
3281;16/05/2024 15:59;M18140;M;3012;3099;14560;508;15;0;0;0;0;0;0;
3282;16/05/2024 16:59;M18141;M;3012;3100;14450;456;18;0;0;0;0;0;0;
3283;16/05/2024 17:59;L50462;low;3012;3099;15150;409;21;0;0;0;0;0;0;
3284;16/05/2024 18:59;L50463;L;3012;3099;14490;455;23;0;0;0;0;0;0;
3285;16/05/2024 19:59;H32698;H;3012;3099;13620;507;25;0;0;0;0;0;0;
3286;16/05/2024 20:59;L50465;L;3012;3099;16870;297;30;0;0;0;0;0;0;
3287;16/05/2024 21:59;L50466;L;3012;3100;16180;376;32;0;0;0;0;0;0;
3288;16/05/2024 22:59;M18147;M;3012;3101;15580;326;34;0;0;0;0;0;0;
3289;16/05/2024 23:59;L50468;L;3013;3101;16620;310;37;0;0;0;0;0;0;
3290;17/05/2024 00:59;M18149;M;3012;3101;12950;566;39;0;0;0;0;0;0;
3291;17/05/2024 01:59;L50470;L;3012;3102;13850;423;42;0;0;0;0;0;0;
3292;17/05/2024 02:59;M18151;M;3012;3101;14790;455;44;0;0;0;0;0;0;
3293;17/05/2024 03:59;L50472;L;3013;3103;14000;443;47;0;0;0;0;0;0;
3294;17/05/2024 04:59;M18153;M;3012;3103;13570;545;49;0;0;0;0;0;0;
3295;17/05/2024 05:59;L50474;L;3011;3102;16570;341;52;0;0;0;;0;0;
3296;17/05/2024 06:59;L50475;L;3011;3102;14960;434;54;0;0;0;0;0;0;
3297;17/05/2024 07:59;M18156;medium;3012;3103;13790;432;56;0;0;0;0;0;0;
3298;17/05/2024 08:59;L50477;L;3012;3103;15480;386;59;0;0;0;0;0;0;Verificar vibração
3299;17/05/2024 09:59;L50478;L;3012;3103;14990;381;61;0;0;0;0;0;0;
3300;17/05/2024 10:59;L50479;L;3013;3105;13900;458;63;0;0;0;0;0;0;
3301;17/05/2024 11:59;H32714;H;3013;3104;15380;384;65;0;0;0;0;0;0;
3302;17/05/2024 12:59;L50481;L;3013;3105;13650;477;70;0;0;0;0;0;0;
3303;17/05/2024 13:59;L50482;L;301,3;3105;15030;486;72;0;0;0;0;0;0;
3304;17/05/2024 14:59;L50483;L;3012;3104;13900;499;74;0;0;0;0;0;0;
3305;17/05/2024 15:59;L50484;L;3012;3103;14970;457;76;0;0;0;0;0;0;
3306;17/05/2024 16:59;M18165;M;3013;3104;15770;483;78;0;0;0;0;0;0;
3307;17/05/2024 17:59;L50486;L;3014;3105;14320;543;81;0;0;0;0;0;0;
3308;17/05/2024 18:59;M18167;M;3014;3105;15630;399;83;0;0;0;0;0;0;
3309;17/05/2024 19:59;L50488;L;3014;3104;14330;434;86;0;0;0;0;0;0;
3310;17/05/2024 20:59;L50489;L;;3104;13840;501;88;0;0;0;0;0;0;
3311;17/05/2024 21:59;L50490;L;3013;3104;13460;467;90;0;0;0;0;0;0;
3312;17/05/2024 22:59;L50491;L;3013;3104;14590;447;92;0;0;0;0;0;0;
3313;17/05/2024 23:59;L50492;low;3014;3104;16390;289;94;0;0;0;0;0;0;
3314;18/05/2024 00:59;L50493;L;3014;3104;17370;;96;0;0;0;0;0;0;
3315;18/05/2024 01:59;L50494;L;3014;3105;14890;435;98;0;0;0;0;0;0;
3316;18/05/2024 02:59;M18175;medium;3015;3106;14920;430;100;0;0;0;0;0;0;
3317;18/05/2024 03:59;M18176;M;3014;3105;12170;606;103;0;0;0;0;0;0;
3318;18/05/2024 04:59;L50497;L;3015;3105;16360;;106;0;0;0;0;0;0;
3319;18/05/2024 05:59;L50498;L;3014;3104;14360;497;108;0;0;0;0;0;0;
3320;18/05/2024 06:59;L50499;L;3014;3104;16890;306;110;0;0;0;0;0;0;
3321;18/05/2024 07:59;L50500;L;3015;3105;22890;164;112;0;0;0;0;0;0;
3322;18/05/2024 08:59;L50501;L;3015;3106;15220;410;114;0;0;0;0;0;0;
3323;18/05/2024 09:59;L50502;L;3015;3105;13510;529;116;0;0;0;0;0;0;
3324;18/05/2024 10:59;L50503;L;3015;3105;15890;367;118;0;0;0;0;0;0;
3325;18/05/2024 11:59;L50504;L;3015;3106;15780;341;120;0;0;0;0;0;0;
3326;18/05/2024 12:59;L50505;L;3015;3106;15870;337;122;0;0;0;0;0;0;
3327;18/05/2024 13:59;L50506;L;3015;3106;19620;202;124;0;0;0;0;0;0;
3328;18/05/2024 14:59;M18187;M;3015;3106;24320;142;126;0;0;0;0;0;0;
3329;18/05/2024 15:59;L50508;L;3016;3106;14180;439;129;0;0;0;0;0;0;
3330;18/05/2024 16:59;L50509;L;3016;3107;16830;297;131;0;0;0;0;0;0;
3331;18/05/2024 17:59;L50510;L;3017;3108;13850;507;133;0;0;0;0;0;0;
3332;18/05/2024 18:59;L50511;L;3017;3108;15590;445;135;0;0;0;0;0;0;
3333;18/05/2024 19:59;M18192;M;3017;3108;16710;316;137;0;0;0;0;0;0;
3334;18/05/2024 20:59;M18193;M;3016;3108;13430;495;140;0;0;0;0;0;0;
3335;18/05/2024 21:59;M18194;M;3016;3108;15480;342;143;0;0;0;0;0;0;
3336;18/05/2024 22:59;L50515;L;3017;3109;17050;312;146;0;0;0;0;0;0;
3337;18/05/2024 23:59;L50516;L;3016;3108;15350;354;148;0;0;0;0;0;0;
3338;19/05/2024 00:59;L50517;L;3016;3108;15640;341;150;0;0;0;0;0;0;
3339;19/05/2024 01:59;M18198;M;3016;3109;15100;409;152;0;0;0;0;0;0;
3340;19/05/2024 02:59;L50519;L;3016;3109;14920;452;155;0;0;0;0;0;0;
3341;19/05/2024 03:59;M18200;M;3015;3108;14520;441;157;0;0;0;0;0;0;
3342;19/05/2024 04:59;H32755;H;3014;3107;13290;520;160;0;0;0;0;0;0;
3343;19/05/2024 05:59;L50522;L;3015;3108;13820;524;165;0;0;0;0;0;0;
3344;19/05/2024 06:59;M18203;M;3015;3108;16280;364;167;0;0;0;0;0;0;
3345;19/05/2024 07:59;L50524;L;3014;3107;17060;279;170;0;0;0;0;0;0;
3346;19/05/2024 08:59;L50525;L;3013;3107;15940;341;172;0;0;0;0;0;0;
3347;19/05/2024 09:59;L50526;L;3013;3107;17610;243;174;0;0;0;0;0;0;
3348;19/05/2024 10:59;L50527;L;3013;3106;15290;418;176;0;0;0;0;0;0;
3349;19/05/2024 11:59;M18208;M;3013;3107;15320;407;178;0;0;0;0;0;0;
3350;19/05/2024 12:59;L50529;L;3014;3107;16730;278;181;0;0;0;0;0;0;
3351;19/05/2024 13:59;L50530;L;3014;3108;12850;626;183;1;0;0;0;1;0;
3352;19/05/2024 14:59;L50531;L;3014;3108;16800;314;185;0;0;0;0;0;0;
3353;19/05/2024 15:59;L50532;L;3014;3108;16100;346;187;0;0;0;0;0;0;
3354;19/05/2024 16:59;L50533;L;3016;3109;16320;316;189;0;0;0;0;0;0;
3355;19/05/2024 17:59;L50534;L;3016;3109;15590;402;191;0;0;0;0;0;0;
3356;19/05/2024 18:59;L50535;L;3015;3108;13670;490;193;0;0;0;0;0;0;
3357;19/05/2024 19:59;L50536;L;3016;3108;13550;578;195;1;0;0;0;1;0;Verificar vibração
3358;19/05/2024 20:59;H32771;H;3016;3107;14140;517;197;0;0;0;0;0;0;Verificar vibração
3359;19/05/2024 21:59;L50538;L;3015;3106;15220;366;202;0;0;0;0;0;0;
3360;19/05/2024 22:59;L50539;L;3015;3106;15250;419;204;0;0;0;0;0;0;
3361;19/05/2024 23:59;L50540;L;3015;3106;13940;465;206;0;0;0;0;0;0;
3362;20/05/2024 00:59;L50541;L;3015;3106;15190;407;208;0;0;0;0;0;0;Verificar vibração
3363;20/05/2024 01:59;L50542;L;3014;3106;14450;439;210;0;0;0;0;0;0;
3364;20/05/2024 02:59;L50543;L;3014;3106;15550;433;212;0;0;0;0;0;0;
3365;20/05/2024 03:59;L50544;L;3014;3105;16330;395;0;0;0;0;0;0;0;
3366;20/05/2024 04:59;M18225;M;3014;3106;16300;303;2;0;0;;0;0;0;
3367;20/05/2024 05:59;M18226;M;3014;3107;16920;323;5;0;0;0;0;0;0;
3368;20/05/2024 06:59;H32781;H;3015;3107;17900;262;8;0;0;0;0;0;0;Verificar vibração
3369;20/05/2024 07:59;L50548;L;3015;3108;13500;585;13;0;0;0;0;0;0;Verificar vibração
3370;20/05/2024 08:59;L50549;L;3015;3109;27600;80;15;1;0;0;10;0;0;
3371;20/05/2024 09:59;L50550;L;3014;3107;15840;322;17;0;0;0;0;0;0;Verificar vibração
3372;20/05/2024 10:59;L50551;low;3014;3107;19890;218;19;0;0;0;0;0;0;
3373;20/05/2024 11:59;L50552;L;3014;3108;14310;443;21;0;0;0;0;0;0;
3374;20/05/2024 12:59;L50553;L;3014;3107;15680;352;23;0;0;0;0;0;0;
3375;20/05/2024 13:59;L50554;L;3014;3107;13760;506;25;0;0;0;0;0;0;
3376;20/05/2024 14:59;M18235;M;3014;3106;14590;469;27;0;0;0;0;0;0;
3377;20/05/2024 15:59;M18236;M;3015;3108;13850;475;30;0;0;0;0;0;0;
3378;20/05/2024 16:59;H32791;H;3015;3108;15910;296;33;0;0;0;0;0;0;
3379;20/05/2024 17:59;L50558;L;3015;3107;15680;331;38;0;0;0;0;0;0;
3380;20/05/2024 18:59;M18239;M;3014;3107;14590;377;40;0;0;0;0;0;0;
3381;20/05/2024 19:59;L50560;L;3014;3107;15900;363;43;0;0;0;0;0;0;
3382;20/05/2024 20:59;L50561;L;3013;3106;13760;476;45;0;0;0;0;0;0;
3383;20/05/2024 21:59;L50562;L;3013;3106;-9990;;47;0;0;0;0;0;0;
3384;20/05/2024 22:59;H32797;H;3014;3106;16740;336;49;0;0;0;0;0;0;
3385;20/05/2024 23:59;L50564;L;3013;3106;14260;;54;0;0;0;0;0;0;
3386;21/05/2024 00:59;L50565;L;3015;3107;14660;436;56;0;0;0;0;0;0;
3387;21/05/2024 01:59;H32800;H;3015;3108;14740;387;58;0;0;0;0;0;0;
3388;21/05/2024 02:59;M18247;M;3016;3108;12900;653;63;0;0;0;0;0;0;
3389;21/05/2024 03:59;M18248;M;3017;3109;14350;;66;0;0;0;0;0;0;
3390;21/05/2024 04:59;M18249;M;3015;3107;14160;532;69;0;0;0;0;0;0;
3391;21/05/2024 05:59;H32804;H;3015;3107;15990;404;72;0;0;0;0;0;0;
3392;21/05/2024 06:59;L50571;L;3015;3107;14660;473;77;0;0;0;0;0;0;
3393;21/05/2024 07:59;L50572;L;3015;3107;14080;473;79;0;0;0;0;0;0;
3394;21/05/2024 08:59;L50573;L;3015;3106;14900;481;81;0;0;0;0;0;0;
3395;21/05/2024 09:59;L50574;L;3015;3106;14050;423;83;0;0;0;0;0;0;
3396;21/05/2024 10:59;L50575;L;3014;3105;16470;333;85;0;0;0;0;0;0;
3397;21/05/2024 11:59;M18256;M;3014;3106;14590;350;87;0;0;0;0;0;0;
3398;21/05/2024 12:59;L50577;L;3014;3106;16480;307;90;0;0;0;0;0;0;
3399;21/05/2024 13:59;L50578;L;3014;3107;16750;307;92;0;0;0;0;0;0;
3400;21/05/2024 14:59;L50579;L;3014;3107;16050;342;94;0;0;0;0;0;0;
3401;21/05/2024 15:59;H32814;H;3014;3107;15360;444;96;0;0;0;0;0;0;
3402;21/05/2024 16:59;M18261;M;3014;3107;16170;343;101;0;0;;0;0;0;
3403;21/05/2024 17:59;L50582;L;3014;3106;13470;533;104;0;0;0;0;0;0;
3404;21/05/2024 18:59;L50583;L;3013;3105;13370;527;106;0;0;0;0;0;0;
3405;21/05/2024 19:59;L50584;L;3013;3104;16950;309;108;0;0;0;0;0;0;
3406;21/05/2024 20:59;M18265;M;3013;3104;16350;325;110;0;0;0;0;0;0;
3407;21/05/2024 21:59;L50586;L;3012;3104;14700;440;113;0;0;0;0;0;0;
3408;21/05/2024 22:59;L50587;L;3012;3104;13810;498;115;0;0;0;0;0;0;
3409;21/05/2024 23:59;M18268;M;3012;3104;13820;416;117;0;0;0;0;0;0;
3410;22/05/2024 00:59;M18269;M;3012;3104;16970;;120;0;0;0;0;0;0;
3411;22/05/2024 01:59;L50590;L;3012;3103;14510;397;123;0;0;0;0;0;0;
3412;22/05/2024 02:59;L50591;L;3013;3103;14190;557;125;0;0;0;0;0;0;
3413;22/05/2024 03:59;L50592;L;3013;3103;13130;;127;0;0;0;0;0;0;
3414;22/05/2024 04:59;L50593;L;3013;3103;15600;363;129;0;0;0;0;0;0;
3415;22/05/2024 05:59;L50594;L;3013;3103;15550;412;131;0;0;0;0;0;0;
3416;22/05/2024 06:59;L50595;L;3014;3104;15790;369;133;0;0;0;0;0;0;
3417;22/05/2024 07:59;L50596;L;3015;3105;14350;446;135;0;0;0;0;0;0;
3418;22/05/2024 08:59;L50597;L;3016;3106;16210;337;137;0;0;0;0;0;0;
3419;22/05/2024 09:59;H32832;H;3016;3106;15550;404;139;0;0;0;0;0;0;
3420;22/05/2024 10:59;L50599;L;3015;3105;16110;;144;0;0;0;0;0;0;
3421;22/05/2024 11:59;L50600;L;3016;3106;18340;235;146;0;0;0;0;0;0;
3422;22/05/2024 12:59;M18281;M;3015;3105;16120;298;148;0;0;0;0;0;0;
3423;22/05/2024 13:59;L50602;L;3015;3104;16290;341;151;0;0;0;0;0;0;
3424;22/05/2024 14:59;L50603;L;3014;3104;14960;;153;0;0;0;0;0;0;
3425;22/05/2024 15:59;L50604;L;3015;3105;15930;329;155;0;0;0;0;0;0;
3426;22/05/2024 16:59;M18285;M;3015;3105;16230;335;157;0;0;0;0;0;0;
3427;22/05/2024 17:59;L50606;L;3015;3105;13800;487;160;0;0;0;0;0;0;
3428;22/05/2024 18:59;L50607;L;3016;3106;15620;344;162;0;0;0;0;0;0;
3429;22/05/2024 19:59;L50608;L;3016;3106;13910;494;164;0;0;0;0;0;0;
3430;22/05/2024 20:59;H32843;H;3015;3105;15510;343;166;0;0;0;0;0;0;
3431;22/05/2024 21:59;H32844;H;3016;3106;18210;262;171;0;0;0;0;0;0;
3432;22/05/2024 22:59;L50611;L;3016;3107;14290;436;176;0;0;0;0;0;0;
3433;22/05/2024 23:59;M18292;M;3016;3107;20120;207;178;0;0;0;0;0;0;
3434;23/05/2024 00:59;M18293;M;3016;3106;19240;236;181;0;0;0;0;0;0;
3435;23/05/2024 01:59;M18294;M;3015;3105;14120;441;184;0;0;0;0;0;0;
3436;23/05/2024 02:59;L50615;L;3015;3105;13890;549;187;0;0;0;0;0;0;
3437;23/05/2024 03:59;L50616;L;3015;3105;14660;481;189;0;0;0;0;0;0;
3438;23/05/2024 04:59;L50617;L;3015;3105;22970;158;191;0;0;0;0;0;0;
3439;23/05/2024 05:59;L50618;L;3014;3104;14710;375;193;0;0;0;0;0;0;
3440;23/05/2024 06:59;L50619;L;3014;3103;14920;414;195;0;0;0;0;0;0;
3441;23/05/2024 07:59;L50620;L;3013;3103;14600;415;197;0;0;0;0;0;0;
3442;23/05/2024 08:59;L50621;low;3014;3104;15590;394;199;0;0;0;0;0;0;
3443;23/05/2024 09:59;M18302;M;3014;3105;14950;525;201;0;0;0;0;0;0;
3444;23/05/2024 10:59;L50623;L;3015;3105;15350;390;204;0;0;0;0;0;0;
3445;23/05/2024 11:59;L50624;L;3015;3106;13810;507;206;0;0;0;0;0;0;
3446;23/05/2024 12:59;M18305;M;3016;3106;15990;361;208;0;0;0;0;0;0;
3447;23/05/2024 13:59;H32860;H;3016;3106;14000;495;211;0;0;0;0;0;0;
3448;23/05/2024 14:59;L50627;L;3017;3106;16240;345;216;0;0;0;0;0;0;
3449;23/05/2024 15:59;L50628;L;3016;3106;14780;366;218;0;0;0;0;0;0;
3450;23/05/2024 16:59;L50629;L;3017;3107;16050;333;220;0;0;0;0;0;0;
3451;23/05/2024 17:59;L50630;L;3016;3106;15060;434;222;0;0;0;0;0;0;
